id,latitude,longitude,sizelol,indexlol,state,county
01097,30.248614083333333,-88.17948795833333,1229.435,0.5592699512320594,Alabama,Mobile
01099,31.559549000000004,-87.38024562500003,1025.675,0.022190925880524986,Alabama,Monroe
01101,32.22224606666667,-86.21964346666668,784.247,0.3515177595762469,Alabama,Montgomery
01103,34.47995,-86.9077929,579.337,0.16605658632426779,Alabama,Morgan
01105,32.60984053333333,-87.371721,719.664,0.019308479891051875,Alabama,Perry
01107,33.34060592307692,-88.13370392307692,881.408,0.03246035049852197,Alabama,Pickens
01109,31.8232211875,-85.89974918749999,672.094,0.045563823397014425,Alabama,Pike
01111,33.294293249999996,-85.45012787499999,580.55,0.029018577717371728,Alabama,Randolph
01113,32.30590124137932,-85.08579186206897,641.14,0.0636099951159166,Alabama,Russell
01115,33.71538216666667,-86.29593605555557,631.902,0.11391161187885993,Alabama,St. Clair
01117,33.2724365,-86.67813394444445,784.93,0.27518643344879884,Alabama,Shelby
01119,32.61708833333333,-88.17288942857142,903.887,0.016187998972738857,Alabama,Sumter
01121,33.376838695652175,-86.10652626086956,736.775,0.0965304914387615,Alabama,Talladega
01123,32.76941192307693,-85.80550461538463,716.521,0.04879459314588161,Alabama,Tallapoosa
01125,33.30181,-87.3276918387097,1321.755,0.35689407798580197,Alabama,Tuscaloosa
01127,33.76012924999999,-87.26654175,791.192,0.09976390551346692,Alabama,Walker
01129,31.407104807692306,-88.23930149999998,1080.207,0.026399518577586295,Alabama,Washington
01131,32.01594952941177,-87.32937788235293,888.498,0.018281992366102045,Alabama,Wilcox
01133,34.17224342857143,-87.40117557142857,612.979,0.034650526975636954,Alabama,Winston
02020,61.10252234375,-149.53622721874996,1704.683,0.3836481548427325,Alaska,Anchorage
02230,59.530239,-135.17583642857144,452.325,0.00024633512224086997,Alaska,Skagway
04001,35.61268717777778,-109.36786086666669,11197.521,0.13096972584252625,Arizona,Apache
04003,31.916588789473682,-109.30352236842104,6165.69,0.08145447069846817,Arizona,Cochise
04005,35.63235677419355,-112.21675266129033,18618.885,0.19073465347633606,Arizona,Coconino
04007,33.86470235,-111.01687024999998,4757.933,0.07077935794889517,Arizona,Gila
04009,33.02697665,-109.99040489999997,4622.597,0.05099343536090321,Arizona,Graham
04011,33.02742307692308,-109.1091381923077,1843.126,0.003968675125782836,Arizona,Greenlee
04012,33.67176421428573,-114.33381301428574,4499.629,0.020526725605417656,Arizona,La Paz
04013,33.59358934285714,-112.03549742857142,9200.143,5.295779186144934,Arizona,Maricopa
04015,35.775288464285715,-114.05713677678577,13311.084,0.15308829608758284,Arizona,Mohave
04017,35.238300125,-110.16894224999997,9950.422,0.21350808514194664,Arizona,Navajo
04019,32.099921625,-111.50565708333336,9187.036,0.9916255173124431,Arizona,Pima
04021,32.976616538461535,-111.22983130769232,5365.612,0.4119611055636108,Arizona,Pinal
04023,31.518986666666667,-111.02460624999999,1236.916,0.09937539823703354,Arizona,Santa Cruz
04025,34.69495217948718,-112.44887407692305,8123.499,0.1099202503999973,Arizona,Yavapai
04027,32.79904963636364,-114.37187345454547,5513.992,0.4630940405104407,Arizona,Yuma
05001,34.23330640909091,-91.36780768181819,988.77,0.025470047563409693,Arkansas,Arkansas
05003,33.087625111111116,-91.76870966666667,925.349,0.020969714854398004,Arkansas,Ashley
05005,36.29247873913043,-92.3221412173913,554.283,0.03414650254768784,Arkansas,Baxter
05007,36.33657009302326,-94.37275223255816,847.357,0.3162418946177553,Arkansas,Benton
05009,36.37896856249999,-93.0520264375,590.231,0.04232508348904238,Arkansas,Boone
05011,33.43668023076923,-92.13537976923075,649.231,0.012126955134435957,Arkansas,Bradley
05013,33.5252069375,-92.52926325,628.581,0.0034125500142819366,Arkansas,Calhoun
05015,36.40509951999999,-93.56958744000002,630.087,0.035821860203176306,Arkansas,Carroll
05017,33.24511593939394,-91.26132921212117,644.304,0.03302090927603387,Arkansas,Chicot
05019,34.11577090000001,-93.20670565,866.074,0.020923361196143922,Arkansas,Clark
05021,36.43330684615383,-90.41784812820512,639.465,0.020929150180435504,Arkansas,Clay
05023,35.5344648,-91.93608379999999,553.692,0.018558822292030108,Arkansas,Cleburne
05025,33.930825500000005,-92.20159591666668,597.783,0.009317625375062815,Arkansas,Cleveland
05027,33.10781443478261,-93.24042269565219,766.053,0.026657028803728028,Arkansas,Columbia
05029,35.22497250000001,-92.73987949999999,552.25,0.015843558466282645,Arkansas,Conway
05031,35.923670416666674,-90.53245558333334,707.206,0.18289958168160136,Arkansas,Craighead
05033,35.588186285714286,-94.2781488095238,593.094,0.08139032913843516,Arkansas,Crawford
05035,35.19919011764706,-90.19314168627454,609.76,0.08781102401740536,Arkansas,Crittenden
05037,35.31455966666666,-90.861148,616.381,0.020814533537919993,Arkansas,Cross
05039,33.99546866666667,-92.63014673333333,667.386,0.007204581795508457,Arkansas,Dallas
05041,33.808128085106404,-91.15475857446808,768.152,0.014643680699108215,Arkansas,Desha
05043,33.63333036363636,-91.77129799999999,828.356,0.015965571679102786,Arkansas,Drew
05045,35.128428,-92.32006408333332,647.884,0.1258904587046889,Arkansas,Faulkner
05047,35.5048313125,-93.93349481250002,608.857,0.020372232447255622,Arkansas,Franklin
05049,36.465711153846144,-91.8228288974359,618.194,0.013524304791337255,Arkansas,Fulton
05051,34.64336178571428,-93.10800664285715,677.781,0.09825959144391654,Arkansas,Garland
05053,34.32863058333333,-92.39342875000001,631.809,0.01440669759445238,Arkansas,Grant
05055,36.12319842857143,-90.48107514285712,577.699,0.06754808267430333,Arkansas,Greene
05057,33.62102360714287,-93.78489582142858,727.52,0.022145020352804207,Arkansas,Hempstead
05059,34.324104874999996,-92.989322125,615.202,0.07857684769204346,Arkansas,Hot Spring
05061,34.06056584615384,-93.98548092307692,588.554,0.021822193870999457,Arkansas,Howard
05063,35.7653788125,-91.58843943750001,763.953,0.05612707937472737,Arkansas,Independence
05065,36.01406272727272,-91.91037663636362,580.577,0.02754776667890164,Arkansas,Izard
05067,35.59840993333333,-91.27110166666667,633.938,0.03818726812935757,Arkansas,Jackson
05069,34.24701161538462,-91.88436776923078,870.746,0.14395805069460785,Arkansas,Jefferson
05071,35.53530684615385,-93.41347661538462,659.804,0.03493888958305059,Arkansas,Johnson
05073,33.19212035,-93.59740604999999,528.268,0.007089239806726617,Arkansas,Lafayette
05075,36.02409715384615,-91.06991261538464,587.614,0.030941675991086687,Arkansas,Lawrence
05077,34.76064578125001,-90.59010421875,602.621,0.03405740277008057,Arkansas,Lee
05079,34.006130125,-91.634623875,561.517,0.070860142028688,Arkansas,Lincoln
05081,33.70373342499999,-94.329295325,532.253,0.01707083204759684,Arkansas,Little River
05083,35.23082777272727,-93.68018936363636,708.125,0.02305771479809648,Arkansas,Logan
05085,34.81185758823529,-91.91759917647062,770.728,0.06982533388761733,Arkansas,Lonoke
05087,35.98836386666667,-93.72617533333333,834.255,0.016091441283993067,Arkansas,Madison
05089,36.35315831249999,-92.6896745,597.009,0.00978389467024543,Arkansas,Marion
05091,33.35236306349206,-93.92951474603177,625.578,0.057940701174422946,Arkansas,Miller
05093,35.78183587837837,-89.91976827027025,900.574,0.0853289181937883,Arkansas,Mississippi
05095,34.6499542,-91.18487094999999,607.122,0.008202864058547383,Arkansas,Monroe
05097,34.50497883333333,-93.596466,779.88,0.00671261701718154,Arkansas,Montgomery
05099,33.64457511111111,-93.33773088888888,617.837,0.011817207535535857,Arkansas,Nevada
05101,35.94478454545454,-93.24964436363638,820.896,0.01132768053656091,Arkansas,Newton
05103,33.54184475,-92.77564856250001,732.783,0.01565769324731099,Arkansas,Ouachita
05105,34.925542785714285,-92.90455007142857,551.402,0.006290109779534994,Arkansas,Perry
05107,34.32346313793103,-90.8470106551724,695.663,0.025464057341437946,Arkansas,Phillips
05109,34.1327053,-93.67120480000001,600.618,0.009830545325320987,Arkansas,Pike
05111,35.54043275,-90.622046375,758.389,0.04441676040234932,Arkansas,Poinsett
05113,34.476386473684215,-94.35316068421054,857.679,0.017795803897668678,Arkansas,Polk
05115,35.41601305555555,-93.08557355555556,812.548,0.0980063444582404,Arkansas,Pope
05117,34.81731642105264,-91.56219763157895,647.958,0.009704911318965512,Arkansas,Prairie
05119,34.729682043478256,-92.34235365217391,759.763,0.4412791178822304,Arkansas,Pulaski
05121,36.44060674074075,-91.05426399999999,652.191,0.02556447115993055,Arkansas,Randolph
05123,34.994311399999994,-90.83100680000003,634.771,0.05785488534922853,Arkansas,St. Francis
05125,34.62728741666667,-92.61639704166667,723.604,0.11857734758632206,Arkansas,Saline
05127,34.8698572,-94.23596045000001,892.32,0.00917825592538123,Arkansas,Scott
05129,35.92382791666666,-92.64705583333334,666.095,0.007856496660601476,Arkansas,Searcy
05131,35.24817142857143,-94.35367420000003,531.911,0.1876607811819283,Arkansas,Sebastian
05133,33.965617466666664,-94.29395673333333,565.126,0.04769794740479236,Arkansas,Sevier
05135,36.27518610526316,-91.46636115789474,604.439,0.01663290321354188,Arkansas,Sharp
05137,35.921528333333335,-92.15823193333334,606.405,0.01311308490721835,Arkansas,Stone
05139,33.076554281250004,-92.58772156250001,1039.214,0.04076271883349113,Arkansas,Union
05141,35.59256516666667,-92.57288458333333,708.143,0.008539550687196886,Arkansas,Van Buren
05143,35.9299038,-94.41610508571428,941.966,0.410264498005383,Arkansas,Washington
05145,35.24994355,-91.6862885,1035.075,0.07130536252834879,Arkansas,White
05147,35.1560505,-91.28018681249998,586.791,0.005250640425380447,Arkansas,Woodruff
05149,35.04108411764706,-93.31098688235294,929.984,0.045244853005016565,Arkansas,Yell
06001,37.70756478571429,-122.1356923142857,739.017,0.8147067950315792,California,Alameda
06003,38.60659728571428,-119.80152728571429,738.332,0.0009214366558909248,California,Alpine
06005,38.46161228571428,-120.58856942857145,594.583,0.013227616097649744,California,Amador
06007,39.702036954545456,-121.59082763636366,1636.464,0.10600091636287036,California,Butte
06009,38.17591028571429,-120.54905357142859,1020.012,0.012451668823895102,California,Calaveras
06011,39.20996918750001,-122.26463987500001,1150.731,0.01827026570008191,California,Colusa
06013,37.92741242666668,-122.0569776533333,715.937,0.6603095546409072,California,Contra Costa
06015,41.722652018867926,-124.04173752830191,1006.373,0.007202676833289821,California,Del Norte
06017,38.81023660869566,-120.52144582608696,1707.883,0.05275894993031906,California,El Dorado
06019,36.81774804347826,-119.69529682608695,5957.991,1.0287044117372048,California,Fresno
06021,39.58589161538461,-122.39524553846152,1313.947,0.023758858735873148,California,Glenn
06023,40.67201242222222,-124.13231483333327,3567.987,0.021846567271299293,California,Humboldt
06025,33.00060371428572,-114.85921488095235,4176.603,0.4218588260602358,California,Imperial
06027,36.46445817647059,-117.38994202941177,10180.879,0.00794540617384997,California,Inyo
06029,35.33609128947368,-119.17864718421053,8131.916,1.0966881656725804,California,Kern
06031,36.18585666666666,-119.83202613333334,1389.42,0.2860116240676964,California,Kings
06033,39.139091695652176,-122.78272704347829,1256.464,0.02420281407234852,California,Lake
06035,40.25475185294119,-120.30868679411763,4541.184,0.03394658867931005,California,Lassen
06037,32.90941864285713,-118.49449680952384,4057.884,10.275930017086976,California,Los Angeles
06039,37.221931375000004,-119.68677293749998,2137.069,0.16600113390223017,California,Madera
06041,38.00174251351351,-122.6787855765766,520.306,0.2277401659102232,California,Marin
06043,37.61821556521739,-119.97342247826089,1448.816,0.0029829567847477465,California,Mariposa
06045,39.31544564356435,-123.6263601782178,3506.343,0.039777386638524544,California,Mendocino
06047,37.159090666666664,-120.69119773333333,1934.972,0.31213924366098034,California,Merced
06049,41.8737206,-121.01807920000002,3917.77,0.002859015558824571,California,Modoc
06051,38.13410833333333,-119.12279892592593,3048.982,0.01453841268100177,California,Mono
06053,36.33770242201834,-121.5888902568808,3280.595,0.3923340774499109,California,Monterey
06055,38.515505842105256,-122.27560863157896,748.362,0.07802044122442575,California,Napa
06057,39.281926647058825,-120.81543447058823,957.772,0.027539305698379334,California,Nevada
06059,33.66789999999999,-117.84448185714284,790.568,2.02360906330548,California,Orange
06061,39.05538225000001,-120.6258890625,1407.009,0.16654756289794476,California,Placer
06063,40.03025558620689,-120.89931737931036,2553.043,0.004471987508837231,California,Plumas
06065,33.75122876086957,-115.77883658695652,7206.48,2.2755425700835215,California,Riverside
06067,38.45229265116279,-121.49204939534883,964.644,0.940310825964053,California,Sacramento
06069,36.590947703703705,-121.17504233333335,1388.71,0.049151120242330884,California,San Benito
06071,34.739046628205124,-115.65218458974358,20056.938,2.2438818264049187,California,San Bernardino
06073,32.94465372881356,-117.13793513559322,4206.63,1.9828272402287426,California,San Diego
06075,37.86085190909091,-122.42824181818182,46.873,0.6573954273713939,California,San Francisco
06077,37.89621033333333,-121.3854707878788,1391.322,0.7110338224197422,California,San Joaquin
06079,35.34700925999998,-120.62074413000002,3298.567,0.15534311921092683,California,San Luis Obispo
06081,37.457035270000006,-122.36367198000002,448.408,0.4012318544963103,California,San Mateo
06083,33.97854123214285,-120.09970253571431,2735.085,0.3179356598717887,California,Santa Barbara
06085,37.21573273684211,-121.68467826315789,1290.1,0.885300288824765,California,Santa Clara
06087,36.996572256410246,-121.9834192051282,445.17,0.11218705687852681,California,Santa Cruz
06089,40.57957188461539,-122.33713196153846,3775.402,0.09977388146533622,California,Shasta
06091,39.572985142857135,-120.52704678571429,953.214,0.0003877629649094511,California,Sierra
06093,41.67795692452828,-122.74814581132078,6277.887,0.011449029169533897,California,Siskiyou
06095,38.22236813888888,-121.97481861111113,821.765,0.2764469115419014,California,Solano
06097,38.44025690322579,-123.00408737096774,1575.849,0.3362494365827069,California,Sonoma
06099,37.530099095238086,-121.0585414761905,1494.827,0.5849602754152103,California,Stanislaus
06101,38.942371928571426,-121.65136628571427,602.41,0.06903595483131424,California,Sutter
06103,40.19952218518519,-122.18243959259259,2949.709,0.036997506175793546,California,Tehama
06105,40.78672720588236,-123.03028779411764,3179.254,0.00216385109926992,California,Trinity
06107,36.25390357692308,-118.80243773076924,4824.215,0.5664131141077039,California,Tulare
06109,37.93049800000001,-119.86158864516126,2220.884,0.017327556210521518,California,Tuolumne
06111,33.253100666666676,-119.51925899999999,1843.133,0.5043665653049573,California,Ventura
06113,38.619477882352946,-121.80136444117646,1014.689,0.1190508795100524,California,Yolo
06115,39.3888,-121.23879599999998,631.839,0.04815303050163509,California,Yuba
08001,39.85610046153845,-104.68990126923077,1167.653,0.689336099182441,Colorado,Adams
08003,37.53860257142857,-105.75546885714286,722.643,0.014077237428573143,Colorado,Alamosa
08005,39.6413759516129,-104.85732961290321,798.1,0.6248579014694355,Colorado,Arapahoe
08007,37.11644468421053,-106.88326831578945,1350.175,0.003213487884271852,Colorado,Archuleta
08009,37.216718571428586,-102.25336666666668,2554.967,0.0013223896014487888,Colorado,Baca
08011,37.86397685714285,-103.168192,1512.861,0.001099718164145107,Colorado,Bent
08013,39.94576587248323,-105.11171561912747,726.289,0.26295975017759043,Colorado,Boulder
08014,39.96463492475728,-105.07408423422318,33.034,0.07267350313486283,Colorado,Broomfield
08015,38.84454710526315,-106.26027584210527,1013.403,0.015393585224884746,Colorado,Chaffee
08017,38.7635235,-102.17015111111112,1778.276,0.0008322686470848894,Colorado,Cheyenne
08019,39.678464416666664,-105.65276783333331,395.227,0.004653495134423403,Colorado,Clear Creek
08021,37.12988886666666,-106.07253653333335,1287.391,0.003998917751690209,Colorado,Conejos
08023,37.12781347619048,-105.47396999999998,1226.952,0.0018466158387117422,Colorado,Costilla
08025,38.253998888888894,-103.68931022222222,787.421,0.020509831534484595,Colorado,Crowley
08027,38.059329,-105.34958160000001,738.625,0.0016006851909770537,Colorado,Custer
08029,38.88218928571429,-107.84047100000001,1142.05,0.011268998658426455,Colorado,Delta
08031,39.677385313670456,-105.04693477153555,153.0,0.901593938933003,Colorado,Denver
08033,37.695882473684215,-108.71976289473685,1067.051,0.00012447557633495692,Colorado,Dolores
08035,39.328223571428566,-105.00625999999998,840.248,0.22651603685517055,Colorado,Douglas
08037,39.66123858333333,-106.55028241666669,1684.53,0.05711701496855966,Colorado,Eagle
08039,39.16307622222222,-104.10720988888889,1850.847,0.012404038296893445,Colorado,Elbert
08041,38.81236272727273,-104.62141027272727,2126.801,0.5641148643414,Colorado,El Paso
08043,38.52039046153846,-105.39905015384615,1533.068,0.046930132852776134,Colorado,Fremont
08045,39.662425166666665,-107.99589827777778,2947.563,0.04915562525518062,Colorado,Garfield
08047,39.86480438461539,-105.45303330769231,149.896,0.002431156413140724,Colorado,Gilpin
08049,40.140751625,-106.14242325000002,1846.33,0.006745650921000502,Colorado,Grand
08051,38.81567376190475,-107.03906995238094,3239.1,0.01271900549024365,Colorado,Gunnison
08053,37.79354371428571,-107.32984314285714,1117.251,0.00016516432129545054,Colorado,Hinsdale
08055,37.696919478260874,-105.00652704347826,1591.001,0.002733214781718664,Colorado,Huerfano
08057,40.734106814814815,-106.39463525925925,1613.723,0.0004051442819621487,Colorado,Jackson
08059,39.634990800000004,-105.0813594,764.208,0.4551233768669183,Colorado,Jefferson
08061,38.45008516666667,-102.44638722222223,1767.767,0.0004950767032680124,Colorado,Kiowa
08063,39.37989461111111,-102.21400411111111,2160.822,0.007143435999760349,Colorado,Kit Carson
08065,39.27652,-106.32783260000001,376.911,0.006228416089686418,Colorado,Lake
08067,37.23828115384615,-107.9810273846154,1692.078,0.01992729421454669,Colorado,La Plata
08069,40.7609456111111,-105.49986644444442,2596.002,0.2152753578650285,Colorado,Larimer
08071,37.327663750000006,-104.36465499999998,4772.672,0.0035841722068146067,Colorado,Las Animas
08073,38.99591721428572,-103.53680785714286,2577.626,0.0026792224313231835,Colorado,Lincoln
08075,40.941659604166674,-103.040876625,1838.547,0.05225039288545008,Colorado,Logan
08077,39.01373419047619,-108.507824,3328.974,0.11294603024026789,Colorado,Mesa
08079,37.719532,-106.92066625,875.666,0.0006432339285722772,Colorado,Mineral
08081,40.6037225,-108.234645625,4743.29,0.0041884774817487576,Colorado,Moffat
08083,37.217310857142856,-108.77019466666668,2029.527,0.01309463997610883,Colorado,Montezuma
08085,38.331345400000004,-108.29318860000002,2240.695,0.01973452919757237,Colorado,Montrose
08087,40.2712367,-103.8438658,1280.433,0.03779776344953668,Colorado,Morgan
08089,38.01464066666667,-103.67415083333333,1261.961,0.00941769913096037,Colorado,Otero
08091,38.121920571428575,-107.79322642857142,541.593,0.0031062245256024126,Colorado,Ouray
08093,39.2247094,-105.77836930000001,2193.846,0.0052432464674108,Colorado,Park
08095,40.60381075,-102.20311387500001,687.928,0.004006509315350256,Colorado,Phillips
08097,39.15431155,-106.9147843,970.697,0.011628859821212454,Colorado,Pitkin
08099,37.89264631578948,-102.11683952631579,1638.395,0.011006882820346574,Colorado,Prowers
08101,38.134233090909085,-104.56540618181818,2386.104,0.1520837623545594,Colorado,Pueblo
08103,40.04746484210528,-108.0518415263158,3220.934,0.0019431696129334154,Colorado,Rio Blanco
08105,37.604778777777774,-106.52851655555554,911.958,0.0054934422952966295,Colorado,Rio Grande
08107,40.54512463157894,-106.9305722631579,2362.026,0.012145081993599502,Colorado,Routt
08109,38.04113483333334,-106.24568266666667,3168.525,0.00581161242712417,Colorado,Saguache
08111,37.79590511111111,-107.70142400000002,387.488,0.0005256115340832039,Colorado,San Juan
08113,37.961466466666664,-108.39079226666667,1286.611,0.005034764168077367,Colorado,San Miguel
08115,40.977043166666675,-102.35196240000002,548.041,0.0023015215535952586,Colorado,Sedgwick
08117,39.61653364705882,-106.11007670588234,608.358,0.0350316201623358,Colorado,Summit
08119,38.87960309090909,-105.16485881818181,557.055,0.012996997675587887,Colorado,Teller
08121,39.907266416666666,-103.347017,2518.031,0.004695015467401466,Colorado,Washington
08123,40.11144615693436,-104.9042420948905,3987.238,0.3014950138935665,Colorado,Weld
08125,40.068201380952395,-102.18689533333334,2364.405,0.007982626455582873,Colorado,Yuma
09001,41.23610495522387,-73.33764713432838,624.89,0.9519851509956045,Connecticut,Fairfield
09003,41.849397361702124,-72.74375485106383,735.097,0.7111747238246411,Connecticut,Hartford
09005,41.74174204444443,-73.20606202222221,920.56,0.09937361571613651,Connecticut,Litchfield
09007,41.406389864864856,-72.53776056756759,369.301,0.08988818747772491,Connecticut,Middlesex
09009,41.3154802442748,-72.8326320458015,604.506,0.7098009126514322,Connecticut,New Haven
09011,41.41218156944443,-72.08363777777775,664.878,0.15276228452697135,Connecticut,New London
09013,41.92217925925926,-72.30202151851853,410.214,0.07674028104001392,Connecticut,Tolland
09015,41.816142090909096,-72.02211442424242,512.91,0.061739844435643315,Connecticut,Windham
10001,39.1488986875,-75.495486640625,586.179,0.12685513295676343,Delaware,Kent
10003,39.58923466666666,-75.57171366666667,426.286,0.4920698979870519,Delaware,New Castle
10005,38.604653625,-75.36057663636365,936.079,0.2760506798819508,Delaware,Sussex
12001,29.6522082631579,-82.32711194736844,875.02,0.35703448193454007,Florida,Alachua
12003,30.415648239999996,-82.21282744,585.231,0.05744140967548232,Florida,Baker
12005,30.159661529411757,-85.64418123529411,758.459,0.23294218879755202,Florida,Bay
12007,29.8747163,-82.1524054,293.962,0.04020771494981172,Florida,Bradford
12009,28.464075319148943,-80.65672876595745,1015.664,0.4169015721524188,Florida,Brevard
12011,26.139587022222223,-80.2434941111111,1209.785,2.8799597754119017,Florida,Broward
12013,30.398070818181818,-85.17906036363637,567.334,0.024268098616422942,Florida,Calhoun
12015,26.872143606557373,-82.159626852459,680.279,0.13322445597489058,Florida,Charlotte
12017,28.848806567567575,-82.6065223243243,581.696,0.1216680106103541,Florida,Citrus
12019,29.975344916666668,-81.85357366666668,604.36,0.21249903420056748,Florida,Clay
12021,26.007364828124995,-81.55029682812501,1998.324,0.4811832494172069,Florida,Collier
12023,30.39898315,-82.60860965,797.574,0.13607611994735308,Florida,Columbia
12027,27.164131166666667,-81.892181,637.059,0.05491786533772678,Florida,DeSoto
12029,29.49643524999999,-83.2634765,705.053,0.02826335895246384,Florida,Dixie
12031,30.347106346153847,-81.57656449999999,762.192,1.1722959112583455,Florida,Duval
12033,30.73860516883116,-87.3807446883117,656.461,0.4599030485237893,Florida,Escambia
12035,29.496370785714284,-81.28793378571427,485.461,0.07526814704214627,Florida,Flagler
12037,29.66111597058824,-84.89961150000002,534.725,0.02444731828305471,Florida,Franklin
12039,30.615388875000004,-84.6479065,516.332,0.09489014547855276,Florida,Gadsden
12041,29.803818916666668,-82.81268658333333,349.677,0.020825935810104813,Florida,Gilchrist
12043,27.053852909090907,-81.1444468181818,806.009,0.019259106784181967,Florida,Glades
12045,29.82668953703703,-85.31100518518518,564.012,0.030846539767380242,Florida,Gulf
12047,30.550865434782608,-83.01476656521739,513.79,0.028368915110630746,Florida,Hamilton
12049,27.523671,-81.85829299999999,637.783,0.05131843605409489,Florida,Hardee
12051,26.52561863636364,-81.11815236363636,1152.75,0.07110637669002427,Florida,Hendry
12053,28.538893812499996,-82.537529625,472.539,0.13320512239227295,Florida,Hernando
12055,27.272434846153846,-81.20971453846154,1016.615,0.09865496902899903,Florida,Highlands
12057,27.86688777941177,-82.47221550000002,1020.214,1.6086910336586673,Florida,Hillsborough
12059,30.833699800000005,-85.7289861,478.777,0.031451536077523615,Florida,Holmes
12061,27.683851625,-80.54103406250002,502.872,0.138367925620932,Florida,Indian River
12063,30.880324689655176,-85.14740910344831,917.76,0.10609517799929466,Florida,Jackson
12065,30.438737399999997,-83.91266028571428,598.095,0.021763438682286716,Florida,Jefferson
12067,30.02884084615385,-83.1415623846154,543.411,0.03864521759244034,Florida,Lafayette
12069,28.849474156250004,-81.57127271874997,938.381,0.29417777601730155,Florida,Lake
12071,26.548715190476194,-82.16856828571429,784.513,0.8026455538825373,Florida,Lee
12073,30.509101750000003,-84.16686341666667,666.852,0.4114977632777894,Florida,Leon
